,youtuber,vedio_id,link,vedio_title,description,post_time,views
447, 理財周刊 ,VJk6d0EnCvY,https://www.youtube.com/watch?v=VJk6d0EnCvY,理周TV-20200630 盤後-楊天迪 股票會說話／京鼎、美律、宜特、【技術精良】  蘋果派、台積鏈、去美化、5G相關,"理周TV-20200630 盤後-楊天迪 股票會說話／京鼎、美律、宜特、【技術精良】  蘋果派、台積鏈、去美化、5G相關 by 理財周刊 6 days ago 23 minutes 3,444 views",6 days,"3,444"
448, 夢想街之全能事務所 ,R6rV_tOxTqo,https://www.youtube.com/watch?v=R6rV_tOxTqo,威士忌投報率勝股票？麥卡倫紫鑽漲幅驚人！-廖慶學 林友銘 呂建華(金門呂)《夢想街之全能事務所》精華篇 網路獨播版,"威士忌投報率勝股票？麥卡倫紫鑽漲幅驚人！-廖慶學 林友銘 呂建華(金門呂)《夢想街之全能事務所》精華篇 網路獨播版 by 夢想街之全能事務所 3 weeks ago 17 minutes 3,430 views",3 weeks,"3,430"
449, 理財周刊 ,tweeVsDW-oo,https://www.youtube.com/watch?v=tweeVsDW-oo,理周TV-20200608 盤後-楊天迪 股票會說話／加入LINE@、Telegram免費索取【六月包粽股】,"理周TV-20200608 盤後-楊天迪 股票會說話／加入LINE@、Telegram免費索取【六月包粽股】 by 理財周刊 4 weeks ago 20 minutes 3,425 views",4 weeks,"3,425"
450, 邦尼投資頻道 ,ZHhIQmkEg8Q,https://www.youtube.com/watch?v=ZHhIQmkEg8Q,美團點評（3690）業務收入、財報及股價分析！|股票研究分析,"美團點評（3690）業務收入、財報及股價分析！|股票研究分析 by 邦尼投資頻道 3 months ago 8 minutes, 11 seconds 3,398 views",3 months,"3,398"
451, 美投讲美股 ,mJe9O0Ej41A,https://www.youtube.com/watch?v=mJe9O0Ej41A,美股入门 | 如何应对疫情冲击？搞懂股票分类，轻松应对股市黑天鹅！,"美股入门 | 如何应对疫情冲击？搞懂股票分类，轻松应对股市黑天鹅！ by 美投讲美股 4 months ago 10 minutes, 20 seconds 3,385 views",4 months,"3,385"
452, 日向會社 shonentothesun ,CpHEuFO32sI,https://www.youtube.com/watch?v=CpHEuFO32sI,巴菲特認蝕達美航空股票 經濟教室101 - 9/6/2020 經濟達人話你知 - Fredtalk (中文字幕),"巴菲特認蝕達美航空股票 經濟教室101 - 9/6/2020 經濟達人話你知 - Fredtalk (中文字幕) by 日向會社 shonentothesun 3 weeks ago 18 minutes 3,374 views",3 weeks,"3,374"
453, 阿D投資 ,KYw2yKCmSBc,https://www.youtube.com/watch?v=KYw2yKCmSBc,【阿D投資】- 7月值得關注的股票，下一個NETFLIX？,"【阿D投資】- 7月值得關注的股票，下一個NETFLIX？ by 阿D投資 1 day ago 7 minutes, 1 second 3,370 views",1 day,"3,370"
454, Better Women ,_w-oaciG0ro,https://www.youtube.com/watch?v=_w-oaciG0ro,送上一支“本垒打”——UBX股票分析报告,"送上一支“本垒打”——UBX股票分析报告 by Better Women 1 month ago 22 minutes 3,330 views",1 month,"3,330"
455, 飛機仔 ,Sr763u4Qe_A,https://www.youtube.com/watch?v=Sr763u4Qe_A,港版國安法 | 香港自治法 | 美國制裁影響匯豐股票 | 美國股市科技女股神cathie wood美國股票arkk arkw年回報7成以上,"港版國安法 | 香港自治法 | 美國制裁影響匯豐股票 | 美國股市科技女股神cathie wood美國股票arkk arkw年回報7成以上 by 飛機仔 1 week ago 7 minutes, 31 seconds 3,299 views",1 week,"3,299"
456, 三立新聞網SETN ,oOIMXgm2s1A,https://www.youtube.com/watch?v=oOIMXgm2s1A,大同若淪「全額交割」　股東哀：股票恐變壁紙｜三立新聞台,"大同若淪「全額交割」　股東哀：股票恐變壁紙｜三立新聞台 by 三立新聞網SETN 5 days ago 2 minutes, 5 seconds 3,296 views",5 days,"3,296"
457, 止凡 ,gXNUvTfNAnM,https://www.youtube.com/watch?v=gXNUvTfNAnM,【Rexh&Sam】投資理財、買股票、買樓、要記帳嗎？要先學懂做個好管家,"【Rexh&Sam】投資理財、買股票、買樓、要記帳嗎？要先學懂做個好管家 by 止凡 4 days ago 27 minutes 3,292 views",4 days,"3,292"
458, 理財周刊 ,DjIUIfhTdQo,https://www.youtube.com/watch?v=DjIUIfhTdQo,理周TV-20200602 盤後-楊天迪 股票會說話／義隆、瑞耘、M31、貿聯、禾瑞亞  台積鏈拉回買、車電、蘋概,"理周TV-20200602 盤後-楊天迪 股票會說話／義隆、瑞耘、M31、貿聯、禾瑞亞  台積鏈拉回買、車電、蘋概 by 理財周刊 1 month ago 19 minutes 3,273 views",1 month,"3,273"
459, ETtoday新聞雲 ,YcFAwcZU7c4,https://www.youtube.com/watch?v=YcFAwcZU7c4,三帥之爭！誰的股票漲最兇 兩週穩賺的9檔王牌股？｜雲端最有錢EP115精華,"三帥之爭！誰的股票漲最兇 兩週穩賺的9檔王牌股？｜雲端最有錢EP115精華 by ETtoday新聞雲 3 weeks ago 12 minutes, 57 seconds 3,258 views",3 weeks,"3,258"
460, 股人阿勳 ,OjnvWUT2Rv0,https://www.youtube.com/watch?v=OjnvWUT2Rv0,股票也能做「定期定額」!?- 阿勳心得分享 (豐存股),"股票也能做「定期定額」!?- 阿勳心得分享 (豐存股) by 股人阿勳 1 month ago 1 hour, 4 minutes 3,246 views",1 month,"3,246"
461, 理財周刊 ,7PB_SEl_1ts,https://www.youtube.com/watch?v=7PB_SEl_1ts,理周TV-20200609 盤後-楊天迪 股票會說話／力旺、義隆、臻鼎、貿聯 【六月包粽股】最後一天索取,"理周TV-20200609 盤後-楊天迪 股票會說話／力旺、義隆、臻鼎、貿聯 【六月包粽股】最後一天索取 by 理財周刊 3 weeks ago 21 minutes 3,244 views",3 weeks,"3,244"
462, Raga Finance 金融財經台 ,wXRCnOSYNSw,https://www.youtube.com/watch?v=wXRCnOSYNSw,股票梗係炒呢D 20200702 : Part2/2 - 新股，物管，電子煙，B股,"股票梗係炒呢D 20200702 : Part2/2 - 新股，物管，電子煙，B股 by Raga Finance 金融財經台 4 days ago 43 minutes 3,243 views",4 days,"3,243"
463, Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed ,PrA-xug-a4U,https://www.youtube.com/watch?v=PrA-xug-a4U,2020/06/12(五) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》,"2020/06/12(五) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》 by Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed 3 weeks ago 26 minutes 3,223 views",3 weeks,"3,223"
464, 澳财网 ,AthODplEMfk,https://www.youtube.com/watch?v=AthODplEMfk,“跌成狗”的旅游相关股票是否到了抄底时机？｜投资圆桌派,"“跌成狗”的旅游相关股票是否到了抄底时机？｜投资圆桌派 by 澳财网 2 months ago 28 minutes 3,198 views",2 months,"3,198"
465, 延枝有理 ,8mQSYU3JINA,https://www.youtube.com/watch?v=8mQSYU3JINA,讓你馬上搞懂股票、基金、ETF的差異，新手快速找出投資屬性✨｜投資小菜鳥🐣系列#1,"讓你馬上搞懂股票、基金、ETF的差異，新手快速找出投資屬性✨｜投資小菜鳥🐣系列#1 by 延枝有理 4 months ago 5 minutes 3,192 views",4 months,"3,192"
466, Trader Seeds - 路过请关注 ,O2Fojw0flxs,https://www.youtube.com/watch?v=O2Fojw0flxs,【股票 Ep8】工业自动化趋势来了？ | Vitrox | Penta | Elsoft | Industry 4.0 related stocks |Traderseeds,"【股票 Ep8】工业自动化趋势来了？ | Vitrox | Penta | Elsoft | Industry 4.0 related stocks |Traderseeds by Trader Seeds - 路过请关注 1 month ago 17 minutes 3,176 views",1 month,"3,176"
467, Ryan Wu ,hg2sCh7b49Y,https://www.youtube.com/watch?v=hg2sCh7b49Y,股票新手教學 - 如何買到會漲的股票？股災來了怎麼辦？存股怎麼存？股神巴菲特的投資方法完全破解！,"股票新手教學 - 如何買到會漲的股票？股災來了怎麼辦？存股怎麼存？股神巴菲特的投資方法完全破解！ by Ryan Wu 3 months ago 52 minutes 3,160 views",3 months,"3,160"
468, 理財周刊 ,Ro90J2CURiw,https://www.youtube.com/watch?v=Ro90J2CURiw,理周TV-20200611 盤後-楊天迪 股票會說話／有量下跌 空間修正 下半年看好：汽車相關、台積大聯盟、蘋果派,"理周TV-20200611 盤後-楊天迪 股票會說話／有量下跌 空間修正 下半年看好：汽車相關、台積大聯盟、蘋果派 by 理財周刊 3 weeks ago 21 minutes 3,153 views",3 weeks,"3,153"
469, 理財周刊 ,OlB-8ARz65I,https://www.youtube.com/watch?v=OlB-8ARz65I,理周TV-20200623 盤後-楊天迪 股票會說話／加入LINE@或Telegram點擊登記報名 線上講座:星星之火可以燎原,"理周TV-20200623 盤後-楊天迪 股票會說話／加入LINE@或Telegram點擊登記報名 線上講座:星星之火可以燎原 by 理財周刊 1 week ago 21 minutes 3,129 views",1 week,"3,129"
470, 阳光财经 ,ebdxCViiiic,https://www.youtube.com/watch?v=ebdxCViiiic,美股分析：标普进入牛市，何鸿燊去世，他家股票为何暴涨？美股涨不停，推荐潜力美股博彩股1只【踏空怎么办，抄底博彩股】,"美股分析：标普进入牛市，何鸿燊去世，他家股票为何暴涨？美股涨不停，推荐潜力美股博彩股1只【踏空怎么办，抄底博彩股】 by 阳光财经 1 month ago 8 minutes, 31 seconds 3,127 views",1 month,"3,127"
471, 理財周刊 ,kuAIVX8l6zk,https://www.youtube.com/watch?v=kuAIVX8l6zk,理周TV-20200629 盤後-楊天迪 股票會說話／加入LINE@或Telegram點擊登記報名 線上講座:星星之火可以燎原,"理周TV-20200629 盤後-楊天迪 股票會說話／加入LINE@或Telegram點擊登記報名 線上講座:星星之火可以燎原 by 理財周刊 1 week ago 24 minutes 3,103 views",1 week,"3,103"
472, Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed ,u7aYc9WIf5Y,https://www.youtube.com/watch?v=u7aYc9WIf5Y,2020/06/08(一) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》,"2020/06/08(一) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》 by Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed 4 weeks ago 25 minutes 3,034 views",4 weeks,"3,034"
473, 理財周刊 ,CDskCgicTJU,https://www.youtube.com/watch?v=CDskCgicTJU,理周TV-20200702 盤後-楊天迪 股票會說話／宜特⊕、瑞耘、京鼎、貿聯、義隆、【康莊大道】  蘋果派、台積鏈、5G相關,"理周TV-20200702 盤後-楊天迪 股票會說話／宜特⊕、瑞耘、京鼎、貿聯、義隆、【康莊大道】  蘋果派、台積鏈、5G相關 by 理財周刊 4 days ago 24 minutes 2,973 views",4 days,"2,973"
474, FX,RoM_PBFgu_Y,https://www.youtube.com/watch?v=RoM_PBFgu_Y,星链计划会威胁5G吗？5G投资这些股票都不错 想偷懒那就看看ETF吧！(FX168尉视第26期),"星链计划会威胁5G吗？5G投资这些股票都不错 想偷懒那就看看ETF吧！(FX168尉视第26期) by FX168财经集团 1 week ago 14 minutes, 3 seconds 2,968 views",1 week,"2,968"
475, 股市咖啡屋 Stock Cafe ,-AfGMbUaai4,https://www.youtube.com/watch?v=-AfGMbUaai4,股票交易策略 股票交易心理 如何避免盲目购买股票 让你赚大亏小！,"股票交易策略 股票交易心理 如何避免盲目购买股票 让你赚大亏小！ by 股市咖啡屋 Stock Cafe 2 days ago 15 minutes 2,945 views",2 days,"2,945"
476, 理財周刊 ,y52GNFSkgQ8,https://www.youtube.com/watch?v=y52GNFSkgQ8,理周TV-20200414 盤後-楊天迪 股票會說話／樺漢、義隆、杰力、致伸 去美化、台積鏈、自動化、蘋概,"理周TV-20200414 盤後-楊天迪 股票會說話／樺漢、義隆、杰力、致伸 去美化、台積鏈、自動化、蘋概 by 理財周刊 2 months ago 22 minutes 2,937 views",2 months,"2,937"
477, 飛機仔 ,VuN-_QhlWv8,https://www.youtube.com/watch?v=VuN-_QhlWv8,港股 | 香港股票市場只會升支持國安法的股票 | 股神巴菲特跟1987年一樣被小看 | 美股安全度比港股更高 | 港股夾升股國安法後現形,"港股 | 香港股票市場只會升支持國安法的股票 | 股神巴菲特跟1987年一樣被小看 | 美股安全度比港股更高 | 港股夾升股國安法後現形 by 飛機仔 2 weeks ago 9 minutes, 30 seconds 2,928 views",2 weeks,"2,928"
478, Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed ,gBOPcWT61tY,https://www.youtube.com/watch?v=gBOPcWT61tY,2020/05/21(四) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》,"2020/05/21(四) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》 by Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed 1 month ago 26 minutes 2,912 views",1 month,"2,912"
479, Leesharing TV ,TikWcZfeqIk,https://www.youtube.com/watch?v=TikWcZfeqIk,【几分钟教学】理财 | 股票投资 | 原来可以上网开设股票交易户口！几个步骤就可开始买股票啦！,"【几分钟教学】理财 | 股票投资 | 原来可以上网开设股票交易户口！几个步骤就可开始买股票啦！ by Leesharing TV 2 months ago 3 minutes, 17 seconds 2,909 views",2 months,"2,909"
480, Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed ,emmrDaJwSgg,https://www.youtube.com/watch?v=emmrDaJwSgg,2020/06/02(二) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》,"2020/06/02(二) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》 by Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed 1 month ago 27 minutes 2,895 views",1 month,"2,895"
481, Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed ,3iu9Pgc8ggM,https://www.youtube.com/watch?v=3iu9Pgc8ggM,2020/04/29(三) 16:00 楊天迪【股票會說話】 從價值出發-用成長劃夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》,"2020/04/29(三) 16:00 楊天迪【股票會說話】 從價值出發-用成長劃夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》 by Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed 2 months ago 25 minutes 2,866 views",2 months,"2,866"
482, Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed ,cjYYuGYR8gg,https://www.youtube.com/watch?v=cjYYuGYR8gg,2020/06/09(二) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》,"2020/06/09(二) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》 by Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed 3 weeks ago 27 minutes 2,843 views",3 weeks,"2,843"
483, 理財周刊 ,xN9mqOVyjTE,https://www.youtube.com/watch?v=xN9mqOVyjTE,理周TV-20200701 盤後-楊天迪 股票會說話／宜特⊕、京鼎、美律、義隆、【康莊大道】  蘋果派、台積鏈、5G相關,"理周TV-20200701 盤後-楊天迪 股票會說話／宜特⊕、京鼎、美律、義隆、【康莊大道】  蘋果派、台積鏈、5G相關 by 理財周刊 5 days ago 22 minutes 2,813 views",5 days,"2,813"
484, 理財周刊 ,QpQgnjCfz4Y,https://www.youtube.com/watch?v=QpQgnjCfz4Y,理周TV-20200706 盤後-楊天迪 股票會說話／禾瑞亞⊕、群聯、京鼎、貿聯、閎康  蘋果派、台積鏈、5G相關,"理周TV-20200706 盤後-楊天迪 股票會說話／禾瑞亞⊕、群聯、京鼎、貿聯、閎康  蘋果派、台積鏈、5G相關 by 理財周刊 21 hours ago 24 minutes 2,811 views",21 hours,"2,811"
485, Shaun与你投资 ,Tqc6SEue47A,https://www.youtube.com/watch?v=Tqc6SEue47A,投资房产还是股票赚钱-我偏爱房产的原因 (hint:不是因为我很有钱）,"投资房产还是股票赚钱-我偏爱房产的原因 (hint:不是因为我很有钱） by Shaun与你投资 4 months ago 8 minutes, 8 seconds 2,792 views",4 months,"2,792"
486, Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed ,M0CqvFRCFK8,https://www.youtube.com/watch?v=M0CqvFRCFK8,2020/05/18(一) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》,"2020/05/18(一) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》 by Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed 1 month ago 25 minutes 2,774 views",1 month,"2,774"
487, Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed ,Fao930X-gKk,https://www.youtube.com/watch?v=Fao930X-gKk,2020/06/19(五) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》,"2020/06/19(五) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》 by Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed 2 weeks ago 26 minutes 2,756 views",2 weeks,"2,756"
488, Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed ,RgBbGyRDTcA,https://www.youtube.com/watch?v=RgBbGyRDTcA,2020/06/22(一) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》,"2020/06/22(一) 16:00 楊天迪【股票會說話】 從價值出發-用成長畫夢 挖掘潛力飆股 《股票|股期|期貨|選擇權|飆股|贏天下》 by Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed 2 weeks ago 24 minutes 2,755 views",2 weeks,"2,755"
489, Trader Seeds - 路过请关注 ,GA1PuHHRgt8,https://www.youtube.com/watch?v=GA1PuHHRgt8,【股票 Ep7】物流和交通的股票怎么了？MISC | WPRTS | AIRPORT | AIRASIA | Transport Stocks | Traderseeds,"【股票 Ep7】物流和交通的股票怎么了？MISC | WPRTS | AIRPORT | AIRASIA | Transport Stocks | Traderseeds by Trader Seeds - 路过请关注 2 months ago 17 minutes 2,720 views",2 months,"2,720"
490, 楼梯哥股票导师 ,a59D1Xl2TsI,https://www.youtube.com/watch?v=a59D1Xl2TsI,【15分钟学会找出好股票的诀窍】投资股票必学的方法 | 新手必看 | 老手最爱 | 楼梯哥股票教室,"【15分钟学会找出好股票的诀窍】投资股票必学的方法 | 新手必看 | 老手最爱 | 楼梯哥股票教室 by 楼梯哥股票导师 1 month ago 14 minutes, 21 seconds 2,637 views",1 month,"2,637"
491, 懶人Couch-Potato投資 ,CJ7p2lH8Teg,https://www.youtube.com/watch?v=CJ7p2lH8Teg,股票跌跌跌，高管团购买买买了730万美元之Macerich --MAC,"股票跌跌跌，高管团购买买买了730万美元之Macerich --MAC by 懶人Couch-Potato投資 2 months ago 21 minutes 2,616 views",2 months,"2,616"
492, 理財周刊 ,_yV_jZ7CyGo,https://www.youtube.com/watch?v=_yV_jZ7CyGo,理周TV-20200622 盤後-楊天迪 股票會說話／加入LINE@或Telegram點擊登記報名 線上講座:星星之火可以燎原,"理周TV-20200622 盤後-楊天迪 股票會說話／加入LINE@或Telegram點擊登記報名 線上講座:星星之火可以燎原 by 理財周刊 2 weeks ago 21 minutes 2,599 views",2 weeks,"2,599"
493, 理財周刊 ,MdJK3c8eVLE,https://www.youtube.com/watch?v=MdJK3c8eVLE,理周TV-20200615 盤後-楊天迪 股票會說話／空間修正 月線是第一道支撐   下半年看好：汽車相關、台積大聯盟、蘋果派,"理周TV-20200615 盤後-楊天迪 股票會說話／空間修正 月線是第一道支撐   下半年看好：汽車相關、台積大聯盟、蘋果派 by 理財周刊 3 weeks ago 22 minutes 2,595 views",3 weeks,"2,595"
494, Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed ,UUixBHOxKEo,https://www.youtube.com/watch?v=UUixBHOxKEo,2020/07/02(四) 楊天迪【從價值出發-用成長劃夢 挖掘潛力飆股】,"2020/07/02(四) 楊天迪【從價值出發-用成長劃夢 挖掘潛力飆股】 by Winner TV贏天下理財網《股票.台股.期貨.投資》 Streamed 4 days ago 25 minutes 2,505 views",4 days,"2,505"
495, 我是一个交易猿 ,rQDf48xAVjk,https://www.youtube.com/watch?v=rQDf48xAVjk,衰退风险下有相对“安全”的股票吗？这个国防“安全”的巨无霸你看过吗？(RTX),"衰退风险下有相对“安全”的股票吗？这个国防“安全”的巨无霸你看过吗？(RTX) by 我是一个交易猿 2 months ago 14 minutes, 2 seconds 2,502 views",2 months,"2,502"
496, 李浚豪Felix價值投資 ,VBgverxrtgw,https://www.youtube.com/watch?v=VBgverxrtgw,特斯拉Tesla股票還要上漲多久 ? 為什麼特斯拉還在上漲?,"特斯拉Tesla股票還要上漲多久 ? 為什麼特斯拉還在上漲? by 李浚豪Felix價值投資 5 months ago 3 minutes, 45 seconds 2,494 views",5 months,"2,494"
497, iMoney Magazine ,eNZ2DOoY3pA,https://www.youtube.com/watch?v=eNZ2DOoY3pA,【iMoney Cafe】下半年要留意的10隻股票 (下),"【iMoney Cafe】下半年要留意的10隻股票 (下) by iMoney Magazine 3 days ago 19 minutes 2,448 views",3 days,"2,448"
498, 三立新聞網SETN Streamed ,0-JqM4XAr3o,https://www.youtube.com/watch?v=0-JqM4XAr3o,【94要賺錢之漲跌密碼】尋找人氣股！操作股票本質是什麼？｜20200615｜分析師 張宇明,"【94要賺錢之漲跌密碼】尋找人氣股！操作股票本質是什麼？｜20200615｜分析師 張宇明 by 三立新聞網SETN Streamed 3 weeks ago 30 minutes 2,374 views",3 weeks,"2,374"
499, 懶錢包 Lazy Wallet ,gbnhBxLvItA,https://www.youtube.com/watch?v=gbnhBxLvItA,不管漲跌都能賺錢！股票「做多放空」是什麼？新手不該做的事｜懶錢包LazyWallet,"不管漲跌都能賺錢！股票「做多放空」是什麼？新手不該做的事｜懶錢包LazyWallet by 懶錢包 Lazy Wallet 2 months ago 6 minutes, 41 seconds 2,351 views",2 months,"2,351"
500, 【CMoney理財寶】官方頻道 Streamed ,u1FAg7u50QM,https://www.youtube.com/watch?v=u1FAg7u50QM,【學技術不如學態度】找尋股票當沖切入買點，思考主力邏輯！06/23(二) 免費線上教學,"【學技術不如學態度】找尋股票當沖切入買點，思考主力邏輯！06/23(二) 免費線上教學 by 【CMoney理財寶】官方頻道 Streamed 1 week ago 1 hour, 13 minutes 2,235 views",1 week,"2,235"
501, AASTOCKS ,NkQhBnknMgA,https://www.youtube.com/watch?v=NkQhBnknMgA,AASTOCKS 手機應用程式「跨平台股票交易」,"AASTOCKS 手機應用程式「跨平台股票交易」 by AASTOCKS 3 months ago 1 minute, 20 seconds 2,219 views",3 months,"2,219"
502, 股市咖啡屋 Stock Cafe ,N71v_ilhrqc,https://www.youtube.com/watch?v=N71v_ilhrqc,美股分析：ZOOM是到卖出时候了吗？股票趋势判断 股票买卖进出点介绍 股票上涨常态和下降常态到详细介绍 绝对是干货！！（第10期）,"美股分析：ZOOM是到卖出时候了吗？股票趋势判断 股票买卖进出点介绍 股票上涨常态和下降常态到详细介绍 绝对是干货！！（第10期） by 股市咖啡屋 Stock Cafe 2 months ago 18 minutes 2,172 views",2 months,"2,172"
503, 北美刘忙 ,yQyRkDFx0ko,https://www.youtube.com/watch?v=yQyRkDFx0ko,加拿大分红股票首选2020年2月10号 | 如何领取股票分红? | 股票推荐,"加拿大分红股票首选2020年2月10号 | 如何领取股票分红? | 股票推荐 by 北美刘忙 4 months ago 9 minutes, 43 seconds 2,159 views",4 months,"2,159"
504, 廖兄 ,RgAraz55-Kc,https://www.youtube.com/watch?v=RgAraz55-Kc,【股票分析】義隆2458 : 目前是漲多休息? 還是在出貨?!,"【股票分析】義隆2458 : 目前是漲多休息? 還是在出貨?! by 廖兄 5 days ago 48 minutes 2,159 views",5 days,"2,159"
505, USTV 非凡電視 ,GquQMq81MoQ,https://www.youtube.com/watch?v=GquQMq81MoQ,當沖交易!免本金也能賺錢?哪種股票適合做當沖?有哪些風險?《新聞TalkShow》20200621-4,"當沖交易!免本金也能賺錢?哪種股票適合做當沖?有哪些風險?《新聞TalkShow》20200621-4 by USTV 非凡電視 2 weeks ago 10 minutes, 6 seconds 2,137 views",2 weeks,"2,137"
506, Winner TV贏天下理財網《股票.台股.期貨.投資》 ,ZeCtAMp3rZ8,https://www.youtube.com/watch?v=ZeCtAMp3rZ8,2020/06/16(二)16:00 楊天迪【股票會說話】從價值出發-用成長畫夢 挖掘潛力飆股《股票|股期|期貨|選擇權|飆股|贏天下》,"2020/06/16(二)16:00 楊天迪【股票會說話】從價值出發-用成長畫夢 挖掘潛力飆股《股票|股期|期貨|選擇權|飆股|贏天下》 by Winner TV贏天下理財網《股票.台股.期貨.投資》 2 weeks ago 26 minutes 2,115 views",2 weeks,"2,115"
507, Homily John Lu ,dWjihddaZSQ,https://www.youtube.com/watch?v=dWjihddaZSQ,为什么做股票不能太着急？,"为什么做股票不能太着急？ by Homily John Lu 4 days ago 23 minutes 2,096 views",4 days,"2,096"
508, Phemey.com 投資創業網絡 ,KDGF4BTzosE,https://www.youtube.com/watch?v=KDGF4BTzosE,「基本分析」 - 中華煤氣(0003)五年真實回報率 #股票 #分析 #投資,"「基本分析」 - 中華煤氣(0003)五年真實回報率 #股票 #分析 #投資 by Phemey.com 投資創業網絡 2 months ago 8 minutes, 42 seconds 2,093 views",2 months,"2,093"
509, Investing Note Pte Ltd Streamed ,mk1TyWinZxo,https://www.youtube.com/watch?v=mk1TyWinZxo,具有区域业务的强大股票,"具有区域业务的强大股票 by Investing Note Pte Ltd Streamed 1 week ago 57 minutes 2,075 views",1 week,"2,075"
510, 廖兄 ,NOgkI5l44qA,https://www.youtube.com/watch?v=NOgkI5l44qA,"【股票分析】台股未來走勢,關鍵在這四檔股票.....","【股票分析】台股未來走勢,關鍵在這四檔股票..... by 廖兄 1 week ago 38 minutes 2,058 views",1 week,"2,058"
511, 北美刘忙 ,5FyQWB3Guzo,https://www.youtube.com/watch?v=5FyQWB3Guzo,加拿大最好的Utility股票！,"加拿大最好的Utility股票！ by 北美刘忙 1 month ago 11 minutes, 28 seconds 2,055 views",1 month,"2,055"
512, 股人阿勳 ,98JUd7HLTRs,https://www.youtube.com/watch?v=98JUd7HLTRs,【股人阿勳 Live】我的股票怎麼了？教你定期追蹤一家公司,"【股人阿勳 Live】我的股票怎麼了？教你定期追蹤一家公司 by 股人阿勳 6 days ago 1 hour, 32 minutes 1,744 views",6 days,"1,744"
513, 飛機仔 ,YRYXgW20JEc,https://www.youtube.com/watch?v=YRYXgW20JEc,美國股市 | 美國股市美國股票lockheed martin洛克希德馬丁軍工股美股lmt | 20年時間升20倍 | 每年平均回報100%,"美國股市 | 美國股市美國股票lockheed martin洛克希德馬丁軍工股美股lmt | 20年時間升20倍 | 每年平均回報100% by 飛機仔 2 days ago 8 minutes, 19 seconds 1,739 views",2 days,"1,739"
